threshold,sensitivity,specificity,precision,f1,accuracy,youden,tp,fp,tn,fn
0.745,0.40131578947368424,0.9065155807365439,0.48031496062992124,0.43727598566308246,0.817016317016317,0.3078313702102282,61,66,640,91
0.75,0.40131578947368424,0.9065155807365439,0.48031496062992124,0.43727598566308246,0.817016317016317,0.3078313702102282,61,66,640,91
0.755,0.40131578947368424,0.9065155807365439,0.48031496062992124,0.43727598566308246,0.817016317016317,0.3078313702102282,61,66,640,91
0.76,0.40131578947368424,0.9065155807365439,0.48031496062992124,0.43727598566308246,0.817016317016317,0.3078313702102282,61,66,640,91
0.765,0.40131578947368424,0.9065155807365439,0.48031496062992124,0.43727598566308246,0.817016317016317,0.3078313702102282,61,66,640,91
0.77,0.40131578947368424,0.9079320113314447,0.48412698412698413,0.43884892086330934,0.8181818181818182,0.3092478008051289,61,65,641,91
0.775,0.40131578947368424,0.9093484419263456,0.488,0.4404332129963899,0.8193473193473193,0.31066423140002986,61,64,642,91
0.78,0.40131578947368424,0.9093484419263456,0.488,0.4404332129963899,0.8193473193473193,0.31066423140002986,61,64,642,91
0.785,0.40131578947368424,0.9093484419263456,0.488,0.4404332129963899,0.8193473193473193,0.31066423140002986,61,64,642,91
0.79,0.40131578947368424,0.9093484419263456,0.488,0.4404332129963899,0.8193473193473193,0.31066423140002986,61,64,642,91
0.795,0.40131578947368424,0.9093484419263456,0.488,0.4404332129963899,0.8193473193473193,0.31066423140002986,61,64,642,91
0.8,0.40131578947368424,0.9093484419263456,0.488,0.4404332129963899,0.8193473193473193,0.31066423140002986,61,64,642,91
0.805,0.39473684210526316,0.9093484419263456,0.4838709677419355,0.43478260869565216,0.8181818181818182,0.3040852840316086,60,64,642,92
0.81,0.39473684210526316,0.9093484419263456,0.4838709677419355,0.43478260869565216,0.8181818181818182,0.3040852840316086,60,64,642,92
0.815,0.39473684210526316,0.9107648725212465,0.4878048780487805,0.43636363636363634,0.8193473193473193,0.30550171462650955,60,63,643,92
0.82,0.39473684210526316,0.9107648725212465,0.4878048780487805,0.43636363636363634,0.8193473193473193,0.30550171462650955,60,63,643,92
0.825,0.39473684210526316,0.9107648725212465,0.4878048780487805,0.43636363636363634,0.8193473193473193,0.30550171462650955,60,63,643,92
0.83,0.39473684210526316,0.9107648725212465,0.4878048780487805,0.43636363636363634,0.8193473193473193,0.30550171462650955,60,63,643,92
0.835,0.39473684210526316,0.9121813031161473,0.4918032786885246,0.43795620437956206,0.8205128205128205,0.3069181452214105,60,62,644,92
0.84,0.39473684210526316,0.9121813031161473,0.4918032786885246,0.43795620437956206,0.8205128205128205,0.3069181452214105,60,62,644,92
0.845,0.39473684210526316,0.9135977337110481,0.49586776859504134,0.4395604395604396,0.8216783216783217,0.3083345758163114,60,61,645,92
0.85,0.39473684210526316,0.9135977337110481,0.49586776859504134,0.4395604395604396,0.8216783216783217,0.3083345758163114,60,61,645,92
0.855,0.3881578947368421,0.9135977337110481,0.49166666666666664,0.4338235294117647,0.8205128205128205,0.30175562844789017,59,61,645,93
0.86,0.3881578947368421,0.9135977337110481,0.49166666666666664,0.4338235294117647,0.8205128205128205,0.30175562844789017,59,61,645,93
0.865,0.3815789473684211,0.9135977337110481,0.48739495798319327,0.42804428044280446,0.8193473193473193,0.29517668107946915,58,61,645,94
0.87,0.3815789473684211,0.9150141643059491,0.4915254237288136,0.4296296296296297,0.8205128205128205,0.2965931116743701,58,60,646,94
0.875,0.3815789473684211,0.9164305949008499,0.49572649572649574,0.43122676579925656,0.8216783216783217,0.298009542269271,58,59,647,94
0.88,0.3815789473684211,0.9178470254957507,0.5,0.4328358208955224,0.8228438228438228,0.2994259728641717,58,58,648,94
0.885,0.375,0.9192634560906515,0.5,0.42857142857142855,0.8228438228438228,0.2942634560906514,57,57,649,95
0.89,0.375,0.9192634560906515,0.5,0.42857142857142855,0.8228438228438228,0.2942634560906514,57,57,649,95
0.895,0.375,0.9192634560906515,0.5,0.42857142857142855,0.8228438228438228,0.2942634560906514,57,57,649,95
0.9,0.375,0.9206798866855525,0.504424778761062,0.430188679245283,0.824009324009324,0.29567988668555234,57,56,650,95
0.905,0.3684210526315789,0.9220963172804533,0.5045045045045045,0.4258555133079847,0.824009324009324,0.29051736991203225,56,55,651,96
0.91,0.3684210526315789,0.9235127478753541,0.509090909090909,0.4274809160305343,0.8251748251748252,0.29193380050693296,56,54,652,96
0.915,0.3684210526315789,0.9235127478753541,0.509090909090909,0.4274809160305343,0.8251748251748252,0.29193380050693296,56,54,652,96
0.92,0.3684210526315789,0.9235127478753541,0.509090909090909,0.4274809160305343,0.8251748251748252,0.29193380050693296,56,54,652,96
0.925,0.3684210526315789,0.9249291784702549,0.5137614678899083,0.42911877394636017,0.8263403263403264,0.2933502311018339,56,53,653,96
0.93,0.3684210526315789,0.9263456090651558,0.5185185185185185,0.4307692307692308,0.8275058275058275,0.2947666616967348,56,52,654,96
0.935,0.3684210526315789,0.9277620396600567,0.5233644859813084,0.4324324324324324,0.8286713286713286,0.29618309229163553,56,51,655,96
0.94,0.3618421052631579,0.9277620396600567,0.5188679245283019,0.4263565891472868,0.8275058275058275,0.2896041449232145,55,51,655,97
0.945,0.34868421052631576,0.9305949008498584,0.5196078431372549,0.4173228346456692,0.8275058275058275,0.2792791113761741,53,49,657,99
0.95,0.34868421052631576,0.93342776203966,0.53,0.42063492063492064,0.8298368298368298,0.28211197256597575,53,47,659,99
0.955,0.34868421052631576,0.9348441926345609,0.5353535353535354,0.42231075697211146,0.831002331002331,0.2835284031608767,53,46,660,99
0.96,0.34210526315789475,0.9376770538243626,0.5416666666666666,0.4193548387096774,0.8321678321678322,0.2797823169822573,52,44,662,100
0.965,0.34210526315789475,0.9376770538243626,0.5416666666666666,0.4193548387096774,0.8321678321678322,0.2797823169822573,52,44,662,100
0.97,0.3355263157894737,0.943342776203966,0.5604395604395604,0.41975308641975306,0.8356643356643356,0.2788690919934398,51,40,666,101
0.975,0.3223684210526316,0.9447592067988668,0.5568181818181818,0.4083333333333334,0.8344988344988346,0.26712762785149846,49,39,667,103
0.98,0.3092105263157895,0.9461756373937678,0.5529411764705883,0.39662447257383965,0.8333333333333334,0.25538616370955713,47,38,668,105
0.985,0.26973684210526316,0.9475920679886686,0.5256410256410257,0.3565217391304348,0.8275058275058275,0.21732891009393174,41,37,669,111
0.99,0.26973684210526316,0.9518413597733711,0.5466666666666666,0.36123348017621143,0.831002331002331,0.2215782018786343,41,34,672,111
0.995,0.2631578947368421,0.9575070821529745,0.5714285714285714,0.3603603603603604,0.8344988344988346,0.22066497688981657,40,30,676,112
1.0,0.0,0.9985835694050992,0.0,0.0,0.8216783216783217,-0.0014164305949008194,0,1,705,152
